,sid,tangram nr,step,small triangle,middle triangle,big triangle,square,parallelogram
1622,163516,2,7,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1623,163516,2,8,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1624,163516,2,9,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1625,163516,2,10,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1626,163516,2,11,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1627,163516,2,12,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1628,163516,2,13,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1629,163516,2,14,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1630,163516,2,15,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1631,163516,2,16,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1632,163516,3,1,set(),set(),set(),set(),"{(2.0, 45.0)}"
1633,163516,3,2,set(),set(),"{(16.0, 225.0)}",set(),"{(2.0, 45.0)}"
1634,163516,3,3,set(),set(),"{(24.0, 270.0), (16.0, 225.0)}",set(),"{(2.0, 45.0)}"
1635,163516,3,4,set(),set(),"{(17.0, 90.0), (24.0, 270.0)}",set(),"{(2.0, 45.0)}"
1636,163516,3,5,set(),set(),"{(17.0, 90.0), (8.0, 0.0)}",set(),"{(2.0, 45.0)}"
1637,163516,3,6,set(),set(),"{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1638,163516,3,7,"{(10.0, 135.0)}",set(),"{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1639,163516,3,8,"{(10.0, 135.0), (16.0, 135.0)}",set(),"{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1640,163516,3,9,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1641,163516,3,10,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1642,163516,3,11,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1643,163516,3,12,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1644,163516,3,13,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1645,163516,3,14,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1646,163516,3,15,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1647,163516,3,16,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1648,163516,4,1,"{(23.0, 0.0)}",set(),set(),set(),set()
1649,163516,4,2,"{(23.0, 0.0)}",set(),set(),"{(23.0, 0.0)}",set()
1650,163516,4,3,"{(23.0, 0.0), (2.0, 135.0)}",set(),set(),"{(23.0, 0.0)}",set()
1651,163516,4,4,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(12.0, 180.0)}","{(23.0, 0.0)}",set()
1652,163516,4,5,"{(23.0, 0.0), (2.0, 135.0)}",set(),set(),"{(23.0, 0.0)}","{(11.0, 90.0)}"
1653,163516,4,6,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1654,163516,4,7,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1655,163516,4,8,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1656,163516,4,9,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1657,163516,4,10,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(17.0, 135.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1658,163516,4,11,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1659,163516,4,12,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1660,163516,4,13,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1661,163516,4,14,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1662,163516,4,15,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1663,163516,4,16,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1664,165854,1,1,set(),set(),"{(17.0, 0.0)}",set(),set()
1665,165854,1,2,"{(12.0, 45.0)}",set(),"{(17.0, 0.0)}",set(),set()
1666,165854,1,3,"{(12.0, 45.0)}",set(),"{(17.0, 0.0)}",set(),"{(12.0, 135.0)}"
1667,165854,1,4,"{(12.0, 45.0), (15.0, 225.0)}",set(),"{(17.0, 0.0)}",set(),"{(12.0, 135.0)}"
1668,165854,1,5,"{(12.0, 45.0), (15.0, 225.0)}",set(),"{(17.0, 0.0)}",set(),"{(24.0, 135.0)}"
1669,165854,1,6,"{(12.0, 45.0), (15.0, 225.0)}",set(),"{(17.0, 0.0), (7.0, 315.0)}",set(),"{(24.0, 135.0)}"
1670,165854,1,7,"{(15.0, 225.0), (14.0, 45.0)}",set(),"{(17.0, 0.0), (7.0, 315.0)}",set(),"{(24.0, 135.0)}"
1671,165854,1,8,"{(15.0, 225.0), (14.0, 45.0)}",set(),"{(17.0, 0.0), (7.0, 315.0)}",set(),"{(24.0, 135.0)}"
1672,165854,1,9,"{(5.0, 45.0), (14.0, 45.0)}",set(),"{(17.0, 0.0), (7.0, 315.0)}",set(),"{(24.0, 135.0)}"
1673,165854,1,10,"{(5.0, 45.0), (14.0, 45.0)}","{(2.0, 0.0)}","{(17.0, 0.0), (7.0, 315.0)}",set(),"{(24.0, 135.0)}"
1674,165854,1,11,"{(5.0, 45.0), (14.0, 45.0)}","{(2.0, 0.0)}","{(17.0, 0.0), (7.0, 315.0)}","{(3.0, 0.0)}","{(24.0, 135.0)}"
1675,165854,1,12,"{(5.0, 45.0), (14.0, 45.0)}",set(),"{(17.0, 0.0), (7.0, 45.0)}","{(3.0, 0.0)}","{(24.0, 135.0)}"
1676,165854,1,13,"{(14.0, 45.0)}",set(),"{(17.0, 0.0), (7.0, 45.0)}","{(3.0, 0.0)}","{(1.0, 135.0)}"
1677,165854,1,14,"{(14.0, 45.0)}",set(),"{(17.0, 0.0), (7.0, 315.0)}","{(3.0, 0.0)}","{(1.0, 135.0)}"
1678,165854,1,15,"{(14.0, 45.0)}",set(),"{(17.0, 0.0), (7.0, 315.0)}","{(3.0, 0.0)}","{(20.0, 135.0)}"
1679,165854,1,16,"{(14.0, 45.0)}",set(),"{(17.0, 0.0), (7.0, 315.0)}","{(3.0, 0.0)}","{(20.0, 135.0)}"
1680,165854,2,1,set(),set(),"{(13.0, 0.0)}",set(),set()
1681,165854,2,2,set(),set(),"{(13.0, 0.0)}",set(),"{(11.0, 45.0)}"
1682,165854,2,3,set(),set(),"{(13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1683,165854,2,4,set(),set(),"{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1684,165854,2,5,"{(9.0, 270.0)}",set(),"{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1685,165854,2,6,"{(9.0, 270.0), (13.0, 180.0)}",set(),"{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1686,165854,2,7,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1687,165854,2,8,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1688,165854,2,9,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1689,165854,2,10,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1690,165854,2,11,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1691,165854,2,12,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1692,165854,2,13,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1693,165854,2,14,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1694,165854,2,15,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1695,165854,2,16,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1696,165854,3,1,set(),set(),set(),"{(2.0, 0.0)}",set()
1697,165854,3,2,"{(3.0, 315.0)}",set(),set(),"{(2.0, 0.0)}",set()
1698,165854,3,3,"{(3.0, 315.0)}",set(),"{(8.0, 0.0)}","{(2.0, 0.0)}",set()
1699,165854,3,4,"{(3.0, 315.0)}",set(),"{(8.0, 0.0)}","{(2.0, 0.0)}","{(12.0, 0.0)}"
1700,165854,3,5,set(),set(),"{(8.0, 0.0), (11.0, 135.0)}",set(),"{(12.0, 0.0)}"
1701,165854,3,6,set(),set(),"{(8.0, 0.0), (11.0, 135.0)}",set(),"{(2.0, 45.0)}"
1702,165854,3,7,set(),"{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}",set(),"{(2.0, 45.0)}"
1703,165854,3,8,set(),"{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1704,165854,3,9,"{(22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1705,165854,3,10,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1706,165854,3,11,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1707,165854,3,12,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1708,165854,3,13,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1709,165854,3,14,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1710,165854,3,15,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1711,165854,3,16,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1712,165854,4,1,set(),set(),set(),"{(23.0, 0.0)}",set()
1713,165854,4,2,"{(23.0, 0.0)}",set(),set(),"{(23.0, 0.0)}",set()
1714,165854,4,3,"{(23.0, 0.0)}",set(),set(),"{(23.0, 0.0)}","{(11.0, 90.0)}"
1715,165854,4,4,"{(23.0, 0.0)}",set(),"{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1716,165854,4,5,"{(23.0, 0.0)}",set(),"{(17.0, 135.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1717,165854,4,6,"{(23.0, 0.0), (12.0, 180.0)}",set(),"{(17.0, 135.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1718,165854,4,7,"{(23.0, 0.0), (12.0, 180.0)}","{(8.0, 225.0)}","{(17.0, 135.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1719,165854,4,8,"{(23.0, 0.0), (12.0, 180.0)}","{(8.0, 225.0)}","{(17.0, 135.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1720,165854,4,9,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}",set(),"{(23.0, 0.0)}","{(11.0, 90.0)}"
1721,165854,4,10,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1722,165854,4,11,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1723,165854,4,12,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1724,165854,4,13,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1725,165854,4,14,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1726,165854,4,15,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1727,165854,4,16,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1728,165958,1,1,set(),set(),"{(12.0, 0.0)}",set(),set()
1729,165958,1,2,set(),set(),"{(12.0, 0.0)}",set(),"{(3.0, 90.0)}"
1730,165958,1,3,set(),set(),"{(17.0, 0.0)}",set(),"{(3.0, 90.0)}"
1731,165958,1,4,set(),set(),"{(17.0, 0.0)}",set(),"{(3.0, 90.0)}"
1732,165958,1,5,set(),"{(6.0, 180.0)}","{(17.0, 0.0)}",set(),"{(3.0, 90.0)}"
1733,165958,1,6,set(),"{(6.0, 180.0)}","{(17.0, 0.0)}","{(11.0, 0.0)}",set()
1734,165958,1,7,set(),"{(6.0, 180.0)}","{(17.0, 0.0)}","{(11.0, 0.0)}","{(3.0, 90.0)}"
1735,165958,1,8,"{(12.0, 45.0)}","{(6.0, 180.0)}","{(17.0, 0.0)}","{(11.0, 0.0)}","{(3.0, 90.0)}"
1736,165958,1,9,"{(12.0, 45.0)}","{(6.0, 180.0)}","{(17.0, 0.0), (2.0, 0.0)}","{(11.0, 0.0)}",set()
1737,165958,1,10,"{(4.0, 45.0)}","{(6.0, 180.0)}","{(17.0, 0.0), (2.0, 0.0)}","{(11.0, 0.0)}",set()
1738,165958,1,11,"{(4.0, 45.0)}","{(3.0, 180.0)}","{(17.0, 0.0), (2.0, 0.0)}","{(11.0, 0.0)}",set()
1739,165958,1,12,"{(12.0, 45.0), (4.0, 45.0)}","{(3.0, 180.0)}","{(17.0, 0.0), (2.0, 0.0)}","{(11.0, 0.0)}",set()
1740,165958,1,13,"{(12.0, 45.0), (4.0, 45.0)}","{(3.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}",set(),set()
1741,165958,1,14,"{(12.0, 45.0), (5.0, 45.0)}","{(3.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}",set(),set()
1742,165958,1,15,"{(12.0, 45.0), (5.0, 45.0)}","{(3.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}",set(),"{(12.0, 135.0)}"
1743,165958,1,16,"{(12.0, 45.0), (5.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}",set(),"{(12.0, 135.0)}"
1744,165958,2,1,set(),set(),"{(13.0, 0.0)}",set(),set()
1745,165958,2,2,set(),set(),"{(12.0, 180.0), (13.0, 0.0)}",set(),set()
1746,165958,2,3,set(),"{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}",set(),set()
1747,165958,2,4,set(),"{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}",set(),"{(11.0, 45.0)}"
1748,165958,2,5,set(),"{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1749,165958,2,6,"{(9.0, 270.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1750,165958,2,7,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1751,165958,2,8,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1752,165958,2,9,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1753,165958,2,10,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1754,165958,2,11,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1755,165958,2,12,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1756,165958,2,13,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1757,165958,2,14,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1758,165958,2,15,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1759,165958,2,16,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1760,165958,3,1,set(),set(),"{(11.0, 135.0)}",set(),set()
1761,165958,3,2,set(),set(),"{(13.0, 225.0), (11.0, 135.0)}",set(),set()
1762,165958,3,3,set(),"{(7.0, 180.0)}","{(13.0, 225.0), (11.0, 135.0)}",set(),set()
1763,165958,3,4,set(),"{(7.0, 180.0)}","{(13.0, 225.0), (11.0, 135.0)}",set(),"{(1.0, 135.0)}"
1764,165958,3,5,set(),"{(7.0, 180.0)}","{(13.0, 225.0), (11.0, 135.0)}","{(4.0, 0.0)}","{(1.0, 135.0)}"
1765,165958,3,6,set(),"{(7.0, 180.0)}","{(18.0, 225.0), (11.0, 135.0)}","{(4.0, 0.0)}","{(1.0, 135.0)}"
1766,165958,3,7,set(),"{(3.0, 180.0)}","{(18.0, 225.0), (11.0, 135.0)}",set(),"{(1.0, 135.0)}"
1767,165958,3,8,set(),"{(3.0, 180.0)}","{(18.0, 225.0), (11.0, 135.0)}","{(2.0, 0.0)}",set()
1768,165958,3,9,set(),"{(14.0, 180.0)}","{(18.0, 225.0), (11.0, 135.0)}","{(2.0, 0.0)}",set()
1769,165958,3,10,set(),"{(14.0, 180.0)}","{(13.0, 225.0), (11.0, 135.0)}","{(2.0, 0.0)}",set()
1770,165958,3,11,set(),"{(24.0, 225.0)}","{(13.0, 225.0), (11.0, 135.0)}","{(2.0, 0.0)}",set()
1771,165958,3,12,set(),"{(24.0, 225.0)}","{(13.0, 225.0), (11.0, 135.0)}","{(2.0, 0.0)}",set()
1772,165958,3,13,set(),"{(24.0, 90.0)}","{(13.0, 225.0), (11.0, 135.0)}","{(2.0, 0.0)}",set()
1773,165958,3,14,set(),"{(24.0, 90.0)}","{(9.0, 180.0), (11.0, 135.0)}","{(2.0, 0.0)}",set()
1774,165958,3,15,set(),"{(24.0, 90.0)}","{(15.0, 135.0), (9.0, 180.0)}",set(),set()
1775,165958,3,16,set(),"{(24.0, 90.0)}","{(15.0, 135.0), (13.0, 225.0)}",set(),set()
1776,165958,4,1,"{(23.0, 0.0)}",set(),set(),set(),set()
1777,165958,4,2,"{(23.0, 0.0)}",set(),set(),"{(23.0, 0.0)}",set()
1778,165958,4,3,"{(23.0, 0.0)}",set(),set(),"{(23.0, 0.0)}","{(11.0, 90.0)}"
1779,165958,4,4,"{(23.0, 0.0)}",set(),"{(17.0, 135.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1780,165958,4,5,"{(23.0, 0.0)}",set(),"{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1781,165958,4,6,"{(23.0, 0.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1782,165958,4,7,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1783,165958,4,8,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1784,165958,4,9,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1785,165958,4,10,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1786,165958,4,11,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1787,165958,4,12,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1788,165958,4,13,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1789,165958,4,14,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1790,165958,4,15,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1791,165958,4,16,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1792,170249,1,1,set(),set(),"{(17.0, 180.0)}",set(),set()
1793,170249,1,2,set(),set(),"{(17.0, 180.0)}",set(),"{(8.0, 90.0)}"
1794,170249,1,3,set(),set(),"{(17.0, 0.0)}",set(),"{(8.0, 90.0)}"
1795,170249,1,4,set(),set(),"{(17.0, 0.0)}",set(),"{(9.0, 45.0)}"
1796,170249,1,5,set(),set(),"{(17.0, 0.0)}","{(24.0, 0.0)}","{(9.0, 45.0)}"
1797,170249,1,6,set(),set(),"{(17.0, 0.0), (8.0, 180.0)}","{(24.0, 0.0)}",set()
1798,170249,1,7,set(),set(),"{(12.0, 0.0), (8.0, 180.0)}","{(24.0, 0.0)}",set()
1799,170249,1,8,set(),set(),set(),"{(1.0, 0.0)}",set()
1800,170249,1,9,set(),set(),"{(17.0, 0.0)}",set(),set()
1801,170249,1,10,set(),"{(8.0, 180.0)}","{(17.0, 0.0)}",set(),set()
1802,170249,1,11,set(),"{(8.0, 180.0)}","{(23.0, 0.0)}",set(),set()
1803,170249,1,12,set(),set(),"{(23.0, 0.0)}",set(),"{(4.0, 45.0)}"
1804,170249,1,13,set(),"{(7.0, 0.0)}","{(23.0, 0.0)}",set(),"{(4.0, 45.0)}"
1805,170249,1,14,set(),"{(7.0, 0.0)}","{(17.0, 0.0)}",set(),"{(4.0, 45.0)}"
